id_cliente,n_pedidos,gasto_total,edad,ciudad,segmento_cliente,ticket_medio
4981e81d-6f00-499e-8631-da768e1bd3f8,5,497.78,44.0,madrid,recurrente,99.556
49845e78-67e8-42f3-855d-b6fa9f998065,9,669.14,47.0,madrid,vip,74.3488888888889
4985b1f8-b133-4a5f-94b7-74d936dfde2f,1,312.87,52.0,madrid,corporativo,312.87
49967002-d01e-46be-85d6-df72b51cfcf2,7,919.73,47.0,malaga,recurrente,131.39000000000001
49a0dd68-aa47-42c0-85c2-41ee3e9c78d3,5,998.8009000000002,27.0,madrid,recurrente,199.76018000000005
49aa22e4-a5f1-473d-9fec-b4c3c3cd1874,4,151.67000000000002,49.0,malaga,nuevo,37.917500000000004
49baf817-7493-479b-bc5e-b5567ad727d1,9,1005.26,41.0,valencia,recurrente,111.69555555555556
49da6e0a-b85e-42bc-90eb-9f786ce88008,6,331.28000000000003,32.0,vigo,vip,55.21333333333334
49da76b9-a68a-4544-a688-063850edae2d,5,557.97,44.0,valencia,nuevo,111.59400000000001
49dbf263-bbb8-4461-afb9-841df3ed3eda,5,372.3,25.0,zaragoza,vip,74.46000000000001
49de05e1-68c2-47f0-a3d5-7063796e745e,4,829.8409000000001,18.0,malaga,nuevo,207.46022500000004
49e27e6a-4fcb-4c3a-b0e7-00bfee02306e,7,550.99,41.0,bilbao,corporativo,78.71285714285715
49f4a126-ed80-4386-a4f3-3510c2a7a8b3,7,883.7900000000001,24.0,granada,corporativo,126.25571428571429
4a011dd6-5336-4948-97c2-f4a5520c1f4d,5,696.53,42.0,bilbao,vip,139.30599999999998
4a0c5d04-4b40-4769-9c22-0363ff3748ab,11,1118.23,18.0,barcelona,recurrente,101.65727272727273
4a1295c9-6260-40b8-ad6b-6a2cf3400981,3,137.51999999999998,60.0,sevilla,nuevo,45.839999999999996
4a160ca1-f579-46c3-b376-ca8cf18342f3,4,638.23,26.0,murcia,vip,159.5575
4a210d8e-0626-4477-b96e-c9a4de828736,10,1175.8899999999999,48.0,malaga,nuevo,117.58899999999998
4a2371dc-f627-4ce0-ae44-cb42c833075d,5,616.26,32.0,granada,vip,123.252
4a2877d8-bb0c-439c-9ca7-cc115c7fa051,10,1483.1599999999999,40.0,madrid,recurrente,148.31599999999997
4a28fcf3-3ee7-4eba-ae42-7aed99e75343,6,415.78000000000003,48.0,valencia,recurrente,69.29666666666667
4a38657a-46b9-4d21-afd2-b13b7dc3e9f5,8,443.81,33.0,vigo,vip,55.47625
4a3dc216-2377-409a-a484-0f5cf086a204,11,917.24,34.0,sevilla,vip,83.38545454545455
4a54201b-5153-4c1e-a441-2a95e86109f5,7,919.34,50.0,malaga,nuevo,131.33428571428573
4a5fd613-2b63-4e85-9a92-fe2646242b67,8,415.11,24.0,barcelona,recurrente,51.88875
4a609ac8-fae3-44c4-82e0-5edb3be10512,6,962.53,48.0,valencia,recurrente,160.42166666666665
4a688053-b3cb-41b3-9e1e-ce0a28db7271,1,19.47,30.0,zaragoza,recurrente,19.47
4a744de6-19c8-4eb8-96a8-03645b96e7d2,9,748.6700000000001,34.0,madrid,recurrente,83.18555555555557
4a79041e-de82-44d8-a8dd-f5229066700d,6,490.46000000000004,40.0,madrid,recurrente,81.74333333333334
4a7a2b57-c5d9-467d-a733-8ba60efb0e9a,8,711.11,35.0,barcelona,recurrente,88.88875
4a8542ac-2599-4cc0-8958-279724c78cc4,5,361.4,27.0,malaga,recurrente,72.28
4a952a76-3130-4a1c-88a7-44b4770bf066,3,269.48,26.0,sevilla,nuevo,89.82666666666667
4a9625a7-7ba3-4ea7-8584-4d6c57a005f8,5,233.14,23.0,barcelona,vip,46.628
4a9af5ad-f408-4e4e-ab6e-51595a7cd287,11,833.08,40.0,murcia,recurrente,75.73454545454545
4aa0d55d-8fc5-49bf-86e6-c7978358bdd9,10,1073.81,47.0,murcia,recurrente,107.381
4aa48d41-0204-4242-8eea-8174b87443e3,4,637.6,26.0,bilbao,nuevo,159.4
4aa66efd-501c-41d3-bc7f-e38281428f56,3,609.41,33.0,zaragoza,vip,203.13666666666666
4ab5a57a-6f89-45cd-bcb1-12e0c1dde431,6,802.97,34.0,vigo,nuevo,133.82833333333335
4acb2e2b-4cb2-489d-bfe4-7a430b5b39f7,8,898.26,41.0,zaragoza,recurrente,112.2825
4acbf514-5c0e-46b6-a079-da177b1e90d1,3,160.68999999999997,42.0,madrid,recurrente,53.563333333333325
4acda28a-a9ce-4013-baef-692f758291ca,9,812.78,40.0,malaga,nuevo,90.30888888888889
4ae03b83-d47d-45a2-8eb2-b18f6c99367e,3,418.86,39.0,malaga,vip,139.62
4ae0f695-34af-4b93-b492-207769f56e6b,9,582.53,36.0,madrid,recurrente,64.72555555555556
4ae2df45-c632-4767-b774-02727d187229,7,1039.13,37.0,granada,recurrente,148.44714285714286
4ae9d1fc-2c4a-4328-91c1-5949095dc235,9,1066.43,38.0,sevilla,recurrente,118.49222222222222
4ae9f9b1-255e-4306-8c92-1272e0cedb81,6,928.62,50.0,sevilla,recurrente,154.77
4aebe199-dd0a-482d-9cd3-06f895ad4a22,5,377.01,53.0,madrid,corporativo,75.402
4af20131-218f-4853-a7ab-e69d3d68768e,6,765.98,35.0,granada,nuevo,127.66333333333334
4af3d7c4-401c-4c04-915d-02bfa7b56e61,8,806.5400000000001,41.0,madrid,recurrente,100.81750000000001
4b036554-a183-4202-afa7-eab6af7ecb9a,9,785.16,22.0,madrid,recurrente,87.24
4b042d8c-2350-4d75-8ba1-8800e9737bed,4,192.64,40.0,madrid,nuevo,48.16
4b0dd30d-6fd3-40f7-a75a-33d3916b7780,6,422.11,25.0,sevilla,nuevo,70.35166666666667
4b0e7879-a003-456d-9d60-1a4a6fe13668,4,158.34,61.0,valencia,corporativo,39.585
4b1322ef-90d5-4018-96ff-7fa576d57864,7,724.33,23.0,malaga,recurrente,103.47571428571429
4b1382a5-707e-4530-beb6-99039d0adb4f,8,730.55,55.0,murcia,nuevo,91.31875
4b163840-2f9d-4b1d-bb8c-de6ff29c46f5,9,744.6,59.0,granada,vip,82.73333333333333
4b17061d-4143-4c04-b37e-f96a6fb1ef66,7,566.61,47.0,sevilla,recurrente,80.94428571428571
4b1a9074-a773-408f-8bd9-b38fa836f032,7,582.94,65.0,zaragoza,recurrente,83.27714285714286
4b2b4895-6226-4922-9d00-dbf45c3ec190,4,266.65,43.0,valencia,nuevo,66.6625
4b2c0658-9c05-42c2-ab22-5e95f3eaa156,6,447.78,65.0,malaga,vip,74.63
4b307f18-37ed-443a-a9d6-eae7530776a3,11,806.1,42.0,sevilla,nuevo,73.28181818181818
4b37cd06-6f1e-48f7-b5f3-d0bf8f239936,7,621.1800000000001,31.0,murcia,recurrente,88.74000000000001
4b3adb0b-1c16-4e4d-a916-f2ee4370551c,5,524.56,47.0,sevilla,recurrente,104.91199999999999
4b3cb352-87c9-4476-ba61-18502f64e5f2,5,754.26,33.0,murcia,corporativo,150.852
4b41f49c-0ac1-4ab3-89e8-ecbaf8a80c6c,8,854.0699999999999,20.0,sevilla,nuevo,106.75874999999999
4b4c32b2-d400-4ed5-859f-59c196a29d4c,4,248.62,39.0,granada,nuevo,62.155
4b516945-56e2-481e-8bc7-fb5a08aa9bdd,7,803.42,59.0,vigo,corporativo,114.77428571428571
4b538116-c369-4335-b8da-e98bbd415081,11,687.5500000000001,46.0,bilbao,corporativo,62.50454545454546
4b5fd245-0c78-4b21-ba0f-719729497b08,2,195.46,50.0,vigo,recurrente,97.73
4b7be494-81f1-4ed1-92b7-cdfc6c83baee,9,794.73,36.0,sevilla,vip,88.30333333333334
4b800081-13b1-4825-b0dc-4a6ec5af8b73,6,1070.54,18.0,vigo,recurrente,178.42333333333332
4b95221c-f029-42e1-8e74-eac68ae96baf,7,281.86,18.0,valencia,nuevo,40.26571428571429
4b9eeb8b-7b27-4333-a6d8-a30ccd8871c7,11,1049.77,45.0,zaragoza,nuevo,95.43363636363637
4ba4ac30-c11a-48cc-9449-35e43078d928,4,620.86,39.0,sevilla,nuevo,155.215
4bcbfc08-e5f3-49b1-99ab-fb6b41e246f7,17,2746.48,32.0,valencia,recurrente,161.55764705882353
4be120c3-e8ce-4958-9d21-347a08e81caf,6,1234.37,40.0,madrid,nuevo,205.72833333333332
4be69fc2-44ce-48b9-8874-7bb6910fa3d8,7,1238.64,62.0,malaga,corporativo,176.94857142857146
4be8bf45-8921-4370-8d6e-f5ebc43b162a,8,525.0600000000001,46.0,malaga,nuevo,65.63250000000001
4beeb24e-8195-48dd-a1cf-26e059b59910,7,449.84000000000003,61.0,madrid,nuevo,64.26285714285714
4bf45ac0-9182-480d-a17d-cdffed5851d5,10,1228.37,28.0,valencia,vip,122.83699999999999
4c000679-04ef-4a7b-93f2-14548ad29f6d,7,478.09999999999997,41.0,granada,recurrente,68.3
4c060f86-51f5-42d8-851f-56e655ee6972,9,498.37,40.0,murcia,recurrente,55.37444444444444
4c07afa5-7238-4add-b6e5-3096aed4d1c1,6,543.92,43.0,zaragoza,vip,90.65333333333332
4c09cfbe-ad39-4df0-b629-ae92a71c6ca6,4,240.94,28.0,barcelona,vip,60.235
4c0d1d71-426d-4235-a387-5fa374d96d4d,5,323.08,46.0,bilbao,vip,64.616
4c1696d5-a747-4965-ab48-61b0e1433787,4,519.9300000000001,48.0,malaga,nuevo,129.98250000000002
4c2389d3-b8af-4c3b-bb80-d6cede54be38,6,432.9,27.0,granada,vip,72.14999999999999
4c24a005-6515-45c6-a1b0-74bb8392e946,8,663.32,43.0,barcelona,recurrente,82.915
4c2af7b5-5a30-465b-8dda-c92c52e9e2e7,7,1098.6100000000001,23.0,murcia,recurrente,156.94428571428574
4c345673-0c63-42e6-bdb2-c705dca0c809,9,791.49,54.0,barcelona,recurrente,87.94333333333333
4c3b0ab5-4046-4380-9838-7ed49eac7697,6,556.93,40.0,zaragoza,vip,92.82166666666666
4c3bf76d-ae3c-47ca-b1c7-65e9793c712a,7,775.7,64.0,vigo,recurrente,110.81428571428572
4c44e7d6-b6dd-423a-aaf6-315146090b94,10,559.16,53.0,murcia,recurrente,55.916
4c45515f-edba-4e31-93c8-8951aa92a3ae,12,1087.18,48.0,vigo,recurrente,90.59833333333334
4c4a3f78-93ac-4616-b788-0e61e0edafd2,8,755.57,54.0,valencia,vip,94.44625
4c57a96f-971f-4134-afe8-667e92712447,2,59.89,48.0,madrid,corporativo,29.945
4c5b5cb9-b04d-4813-ac9e-136fcf7ba329,5,410.36,47.0,malaga,nuevo,82.072
4c5bb0b7-8120-4478-828b-58635edbd38a,8,1041.95,47.0,murcia,recurrente,130.24375
4c5cb78f-aaae-4fc0-b831-1a73ef86eaf8,9,699.89,32.0,barcelona,nuevo,77.76555555555555
4c60144f-48c4-4542-8ce6-bf03b8116703,9,922.15,54.0,malaga,nuevo,102.46111111111111
4c65b9e0-1a2f-4c44-aa46-838bdfaab595,5,1046.5609000000002,37.0,sevilla,nuevo,209.31218000000004
4c6f3220-1c22-42be-a1e5-311193f8b89e,5,775.79,40.0,granada,nuevo,155.158
4c7eb6ac-a484-4d8d-9c59-d868f04fc75a,3,304.56,48.0,barcelona,recurrente,101.52
4c80d1af-87ff-4f5a-a265-d0157ce590ca,6,765.83,48.0,granada,recurrente,127.63833333333334
4c86f342-717a-489d-b6e2-d273c44fce60,9,541.35,40.0,zaragoza,nuevo,60.150000000000006
4c872ed2-f7a2-42c2-84bb-e3e80695079d,4,229.06,34.0,granada,corporativo,57.265
4c88392e-b2b0-4618-8c8e-db86577e90a3,3,266.52,40.0,zaragoza,nuevo,88.83999999999999
4c919473-a964-47b0-96f2-5c47fb6fda4f,8,744.98,32.0,granada,recurrente,93.1225
4ca82eaf-0f54-46ae-8e6a-a757fed7bfde,3,221.77,44.0,bilbao,nuevo,73.92333333333333
4caa6ab5-ba5f-4245-b562-3c19f63a818b,9,1068.6299999999999,42.0,vigo,corporativo,118.73666666666665
4cac4be4-c5d5-471d-a10b-78aaf11162fa,4,400.45,41.0,barcelona,recurrente,100.1125
4cad03b0-3ba0-43d5-ba3e-f0435e8a521f,6,388.83,32.0,malaga,nuevo,64.80499999999999
4caf67e4-c07a-4052-86fb-041c870553d1,11,1348.6100000000001,29.0,murcia,nuevo,122.6009090909091
4cb79f9d-a303-4357-be26-4a7d4ecddb21,3,552.09,62.0,sevilla,recurrente,184.03
4cbca663-f84b-4f9f-9d60-b4244aff1ef0,11,1456.21,19.0,valencia,recurrente,132.38272727272727
4cc3a3d0-4fdc-4c72-b46b-5bd181271e74,7,1040.18,44.0,valencia,nuevo,148.59714285714287
4cc8ec3c-228a-4cb2-87eb-1c20aaf7f06d,4,412.01,39.0,granada,vip,103.0025
4cd2c9c0-b606-431f-98e1-5e225c24ccad,5,572.97,47.0,sevilla,recurrente,114.59400000000001
4cd58b34-9f11-413d-949e-79457ca5afd2,5,555.99,48.0,madrid,recurrente,111.19800000000001
4cd9ef66-7f8b-4015-9adc-b007970bf7cf,5,1171.13,33.0,bilbao,corporativo,234.22600000000003
4cdac675-0094-425e-8a18-eab811e8ceb5,6,237.26,52.0,vigo,nuevo,39.54333333333333
4d05ef29-069e-4f35-94df-9007373cc879,5,450.44,59.0,madrid,nuevo,90.088
4d142cdc-404e-4696-a5ba-d7c9a143ef97,6,444.84,41.0,barcelona,nuevo,74.14
4d1c2dbe-3948-490e-8419-bf3c2583ca32,9,1177.4,60.0,granada,recurrente,130.82222222222222
4d22ce29-5562-44ff-8893-005aed0021b1,5,324.29,43.0,granada,nuevo,64.858
4d31aca3-4ac6-4764-8f15-b1af5d459b17,9,629.8199999999999,24.0,valencia,recurrente,69.97999999999999
4d3f10b3-b4f7-4745-b6c1-836fc455d2ba,10,1286.4209,28.0,granada,corporativo,128.64209
4d40d19c-7e3a-426b-a040-4f4fb27a4855,11,1236.1809,19.0,malaga,vip,112.38008181818182
4d419a29-46cd-4da3-a828-85ce80ba61f4,1,9.96,51.0,granada,nuevo,9.96
4d46e01a-ce04-450d-bdca-9e59b37103b6,4,225.96,37.0,valencia,vip,56.49
4d4d13b5-efb7-4526-a9f1-3572a3105836,5,305.83,44.0,murcia,vip,61.166
4d55cd17-9c0a-4f25-a1e1-d4622ac36bff,9,1271.03,18.0,sevilla,recurrente,141.22555555555556
4d58d282-62ee-4066-b5ec-336fd401bada,8,672.02,34.0,madrid,nuevo,84.0025
4d590754-bb98-4a05-9ffc-bd522dec4dae,1,105.41,42.0,malaga,recurrente,105.41
4d5edb40-2feb-41ba-87bd-0c9902661ace,5,315.85,30.0,barcelona,recurrente,63.17
4d687071-62db-4aa6-bc79-43cb0b30a400,7,754.1800000000001,25.0,zaragoza,vip,107.74000000000001
4d6a3be2-1f8d-4ea4-a0a3-2a932deaa478,9,799.9,53.0,sevilla,nuevo,88.87777777777778
4d7fad65-a9bb-42da-bc02-0d60e77d8fe6,4,666.6,32.0,granada,nuevo,166.65
4d83e101-d0a0-43f9-87e4-3321746a5dcc,8,993.5,53.0,barcelona,recurrente,124.1875
4d97abfb-9dc7-415b-85d2-f3b74b020d11,6,739.17,40.0,barcelona,recurrente,123.195
4da35ede-2364-40ca-b4f0-22d264c92577,5,1045.6499999999999,41.0,valencia,nuevo,209.12999999999997
4da7e06e-ca16-4856-a86d-8079f854e761,5,680.5600000000001,19.0,valencia,recurrente,136.11200000000002
4da8e52e-9bcb-46c2-95a1-412846ac5c34,5,790.01,38.0,madrid,vip,158.002
4dbe9c90-8888-4ce9-af23-83f2dd93f7f0,7,399.37,39.0,granada,nuevo,57.05285714285714
4dcbdece-49f2-4803-92dc-bbda8e93e195,4,368.95,38.0,bilbao,nuevo,92.2375
4dcc3ec6-3058-418d-bffa-f9a8e14db376,10,1335.1709000000003,33.0,malaga,vip,133.51709000000002
4dcef60d-93d1-405b-be11-eb799f0c0121,4,697.9100000000001,40.0,valencia,nuevo,174.47750000000002
4dd525d2-2c81-4d53-9ec5-cc4e67dee224,7,746.6800000000001,43.0,zaragoza,vip,106.66857142857144
4dd913ef-eec6-4f9c-9696-bfc05d91076f,5,537.27,67.0,zaragoza,recurrente,107.454
4dda1a95-c309-4d7e-a5a1-d2db3603f467,2,667.5009000000002,40.0,barcelona,recurrente,333.7504500000001
4de87996-472a-4a3b-b2dd-ce7d65e3afa2,3,290.5,18.0,vigo,nuevo,96.83333333333333
4dec98bb-d887-4f4a-be39-40475b2d4a49,10,930.9,38.0,vigo,recurrente,93.09
4ded3d4e-84d3-4bc0-a8bc-e7f2432e996b,11,595.44,39.0,malaga,recurrente,54.13090909090909
4df477e6-7969-412f-a7ce-aead1f8bca3d,6,701.26,19.0,sevilla,corporativo,116.87666666666667
4df4f35e-e138-4da2-b642-5e0d8fe912f8,7,655.5500000000001,40.0,murcia,recurrente,93.65
4e0db145-9622-4658-b5a0-40e279fb63ec,4,282.64,39.0,granada,vip,70.66
4e0e23a8-d3c5-4732-b9cb-29711197b29a,10,1014.8299999999999,24.0,bilbao,corporativo,101.48299999999999
4e13c7ce-b687-4979-b4ed-13aa05ab27ff,10,1648.7409000000002,63.0,barcelona,recurrente,164.87409000000002
4e17e48b-e746-4d9d-8b5a-f4ca4c901de3,3,396.61,54.0,murcia,recurrente,132.20333333333335
4e256e04-3d7c-498b-a2be-dffe7b80503f,9,1189.23,30.0,zaragoza,nuevo,132.13666666666666
4e2d3455-72f8-4c76-af00-0fc10d5d7a7e,3,585.3109000000002,18.0,granada,recurrente,195.1036333333334
4e2f7250-b765-4401-9eb4-94dc0b074dff,12,664.43,34.0,murcia,recurrente,55.369166666666665
4e37ee54-e374-4929-8e17-a691f9666da5,5,286.07,37.0,valencia,corporativo,57.214
4e383169-ed66-4c9f-b59d-72b4059be8da,7,469.68,54.0,barcelona,nuevo,67.09714285714286
4e3be821-d016-4298-a489-975ee4f5e0bc,4,472.22,38.0,bilbao,nuevo,118.055
4e49e025-b232-4c50-a56e-fb1e679f0f1d,5,772.12,52.0,bilbao,recurrente,154.424
4e55f5b9-dcc8-4a11-9589-94a7895b0d0b,7,659.09,59.0,vigo,vip,94.1557142857143
4e5c2b96-a49e-4e26-b446-d2fe578af62c,5,616.23,53.0,valencia,nuevo,123.24600000000001
4e6b1a22-89f4-4f05-b1f0-45ca029a8a04,4,1125.51,38.0,malaga,vip,281.3775
4e6c56c7-1b28-4e6f-b96c-a5dc0ebb678d,4,498.96,53.0,bilbao,nuevo,124.74
4e6ea80f-695b-4148-9d9d-4e49d556d596,6,757.13,22.0,valencia,vip,126.18833333333333
4e765bd9-79b9-4999-8c30-fa516de7388a,7,537.44,20.0,malaga,recurrente,76.77714285714286
4e82f87c-e8c3-4e49-bd4e-b9a64817ca23,5,141.2,30.0,malaga,nuevo,28.24
4e84bbfe-e9ce-462d-ad09-4d36a6114770,13,1441.32,40.0,madrid,recurrente,110.87076923076923
4e91a704-f241-4eef-9e38-7e66056588fe,3,169.47,29.0,murcia,recurrente,56.49
4e9906ff-aee0-43dc-9908-22917f949884,8,861.61,49.0,vigo,nuevo,107.70125
4ea56c1b-9151-48b9-94f7-f6727b724f62,6,656.1709000000002,38.0,madrid,nuevo,109.3618166666667
4eb5c365-f583-4f9a-a9d8-c32d756b8d94,4,438.85,46.0,madrid,nuevo,109.7125
4ec0a47c-d077-4e7d-836c-cf21ef96e1c8,8,354.5,56.0,barcelona,vip,44.3125
4ec4887d-4d07-41cd-b2c1-c198ca84d91f,4,226.46,29.0,murcia,nuevo,56.615
4ed2edb6-3699-4b7f-87a4-745226593648,9,860.6899999999999,50.0,malaga,nuevo,95.63222222222221
4ed77ec2-fd2f-4dba-9dbe-d5c0d28e261c,11,878.73,48.0,malaga,nuevo,79.88454545454546
4ee520e4-ab1d-450d-9354-e87cd2e2d079,5,763.6909000000002,30.0,zaragoza,recurrente,152.73818000000003
4eea2c2f-02a9-4913-ad74-99e1d00975bc,6,360.02,45.0,granada,recurrente,60.00333333333333
4ef3d4a0-4269-4989-b013-c41e8447982a,7,618.27,34.0,sevilla,recurrente,88.32428571428571
4ef751e1-c7e1-4c5e-b6a7-6733915429f8,8,633.15,27.0,madrid,corporativo,79.14375
4ef84268-8a4e-46aa-85a4-c1006dcbdabd,6,672.11,36.0,vigo,recurrente,112.01833333333333
4f047018-1866-4b25-abf5-7077b4034387,5,520.66,32.0,vigo,recurrente,104.13199999999999
4f0b67c3-43cb-4664-bfaf-de9c8982f935,7,506.96000000000004,31.0,valencia,recurrente,72.42285714285715
4f22db27-f2df-4430-8141-2a3a7fd0df3c,5,377.71000000000004,58.0,bilbao,vip,75.542
4f232975-0c73-4a2f-a29a-7f21f2874ae7,8,1262.1399999999999,20.0,bilbao,nuevo,157.76749999999998
4f4fc220-c07e-4b87-8844-f1ba29c21b93,3,132.95,22.0,vigo,nuevo,44.31666666666666
4f51ec57-eddd-4a94-99b1-f6f6cee64298,11,600.73,54.0,zaragoza,nuevo,54.61181818181819
4f52b0d5-2c26-4dd9-8fab-3483b6e7ef87,5,438.95000000000005,30.0,malaga,nuevo,87.79
4f52df79-f014-43c4-a159-e72bb13bc752,4,434.0,45.0,barcelona,recurrente,108.5
4f54e987-760d-4269-8547-5b5b13fb634c,5,544.03,54.0,valencia,recurrente,108.806
4f64371f-d631-4433-b085-3ae1bd68d1bf,6,694.4809000000001,52.0,murcia,nuevo,115.74681666666669
4f655f4b-0247-405c-a13a-4370a745bd72,3,191.54000000000002,43.0,granada,recurrente,63.84666666666667
4f6b2153-8bd2-4204-a88c-d32290a480ea,8,428.28000000000003,37.0,valencia,nuevo,53.535000000000004
4f6cce83-d2ad-4d36-a98e-209636ba635d,8,832.6800000000001,40.0,malaga,vip,104.08500000000001
4f73ff3f-e760-467e-8100-1fa7ed3d119f,6,479.96999999999997,22.0,bilbao,vip,79.99499999999999
4f7b381c-8592-4400-bedc-40eff9be77de,7,498.36,40.0,granada,nuevo,71.19428571428571
4f7dd915-924e-4ca9-93ca-66e83010b061,9,1199.85,58.0,vigo,nuevo,133.31666666666666
4f935d9f-0d1b-4150-8155-041edc50e922,6,833.75,39.0,malaga,corporativo,138.95833333333334
4f93cc52-7aca-49b0-9eef-21674ffd7658,5,759.2,40.0,granada,recurrente,151.84
4fa0fa01-754f-420a-aca7-f8c8cb3f5f8b,4,286.9,40.0,granada,recurrente,71.725
4fa7ed01-e0a6-4f43-ba6a-db150261f00c,7,563.7,27.0,murcia,nuevo,80.52857142857144
4fa89c71-068f-40d7-92b6-2bcd45ee690d,4,333.63,39.0,madrid,vip,83.4075
4fa96163-d881-4420-b72d-98afb7e28b82,5,566.53,37.0,bilbao,nuevo,113.306
4faa2668-ec06-4782-81c3-b5a708e4029d,7,617.76,38.0,barcelona,nuevo,88.25142857142858
4fabc562-5c8b-492c-acc2-0e0a7032798b,8,391.62,38.0,murcia,nuevo,48.9525
4fac10f6-93a0-43b7-ad13-1b4965c2f26b,7,722.6,48.0,granada,nuevo,103.22857142857143
4fb96ab6-f52a-493b-9adb-ae0972e57f51,4,317.90999999999997,53.0,sevilla,recurrente,79.47749999999999
4fbb0959-7db5-4a61-97a0-52121358e22e,6,488.26,46.0,murcia,nuevo,81.37666666666667
4fc1ac79-90ed-4436-b0f4-c6cd48d7011e,5,507.5,56.0,murcia,vip,101.5
4fc46acb-9ab7-4cb9-a546-9313b8120782,9,1014.21,28.0,madrid,recurrente,112.69
4fc5d487-b695-4291-b816-d0158eb2516c,6,452.94,49.0,barcelona,nuevo,75.49
4fd0cead-9fa1-4ac0-be43-bd8f5f2f7ce4,9,474.47,45.0,barcelona,vip,52.71888888888889
4fd35d73-0f26-4ed1-9d6e-6440623be983,6,423.16999999999996,19.0,sevilla,recurrente,70.52833333333332
4fdcbd5d-650a-4cc3-b444-1fe7e2d32334,5,217.25,42.0,sevilla,nuevo,43.45
4fe40f3e-fbb5-47af-bc0d-e7172797983c,2,98.19,39.0,valencia,recurrente,49.095
4fe9ba5d-3daf-440c-9a9d-2535bbd1786f,8,782.9,37.0,bilbao,recurrente,97.8625
4ff95a36-43f2-4a10-a8e7-e5b1246bd573,4,275.51,49.0,valencia,recurrente,68.8775
4ff9e93f-4ceb-441b-a8b9-227a036d5e13,5,301.94,40.0,granada,recurrente,60.388
500880a4-540f-4483-a0b4-89e0efa126ab,6,707.63,40.0,madrid,recurrente,117.93833333333333
500c987a-d82d-44fe-904a-554d1225515c,7,310.73,46.0,madrid,recurrente,44.39
500f63c6-bdeb-443e-a0f1-7fecef64cbd1,5,169.2,40.0,bilbao,recurrente,33.839999999999996
5012c496-5c83-4340-adcb-0e9314ea29c3,10,801.6,43.0,bilbao,vip,80.16
5014eaf8-fe1e-42e5-b77d-f8170302bf30,11,773.6899999999999,42.0,bilbao,recurrente,70.33545454545454
50152809-ffa3-408c-8714-c6ef4e0f247d,9,649.24,18.0,valencia,recurrente,72.13777777777779
501d4fe2-4062-4983-8a67-58e4d7ef4912,5,364.48,21.0,barcelona,recurrente,72.896
501dbf17-08dd-4602-8984-2ab739385749,7,690.42,49.0,valencia,nuevo,98.63142857142857
501ee732-9374-4abd-b7ac-dce5a9c1cd18,6,1173.1009000000001,55.0,granada,recurrente,195.5168166666667
502dc765-8b16-4a7d-aaba-9e61f899f0fc,4,266.07,50.0,malaga,recurrente,66.5175
503023db-4a0e-4410-b1a3-4fb80943d549,8,1235.2009000000003,23.0,sevilla,recurrente,154.40011250000003
5038c8ce-6b8d-4229-97bd-89f4dd7e7733,6,814.49,33.0,granada,vip,135.74833333333333
503ac29e-c77e-4c90-9640-3e86f5c628da,9,868.39,42.0,granada,vip,96.48777777777778
503e2cb9-bca5-42d8-837c-9ac6fcb65756,7,800.52,38.0,bilbao,corporativo,114.36
503ec1cc-0453-441b-a3ef-d1d1c9b85b90,4,342.47,40.0,bilbao,recurrente,85.6175
5042bac4-7318-4aca-8146-2da19bdad7a9,7,625.35,37.0,zaragoza,vip,89.33571428571429
504c71c9-b306-4dd2-8fe2-c5cf98bb8d0d,4,306.76,31.0,valencia,nuevo,76.69
504e7303-fa81-4760-8b0f-49eb21b1fe34,5,367.17,41.0,bilbao,nuevo,73.434
5064aa7e-2086-4089-b7ab-eceab7f6aba0,5,424.08,34.0,zaragoza,recurrente,84.816
50652d89-a476-482d-bd24-a06ab6e63325,6,345.33,46.0,bilbao,recurrente,57.555
5071581e-bda7-42cd-a3a0-7e8f928241f7,6,834.05,33.0,barcelona,recurrente,139.00833333333333
5073a1fc-2f55-423f-9183-44e5ca4e5917,5,458.18,18.0,sevilla,corporativo,91.636
507ffc29-3444-469c-9ef8-8c57d3ed173e,5,311.41,62.0,murcia,vip,62.282000000000004
5094b7e4-142f-4b1f-bec2-8e5e9fd8ef9b,10,1140.92,40.0,malaga,nuevo,114.09200000000001
50972c9a-2ec8-4ce8-b687-a0aaae1c7e06,7,933.16,21.0,madrid,nuevo,133.3085714285714
50997577-3057-47ee-8ef4-89db9b394797,5,279.51,28.0,bilbao,recurrente,55.902
509c8231-9410-45fb-9b63-8072ed40c8a6,6,970.35,30.0,sevilla,recurrente,161.725
509fefd1-7ad8-4912-867a-b74913a15bd5,6,930.62,67.0,granada,recurrente,155.10333333333332
50a064ce-2366-48df-b458-63185b99ac6e,7,755.07,46.0,murcia,recurrente,107.86714285714287
50a96c81-c386-4dc8-8bbc-e8472a42353b,4,491.5,41.0,barcelona,nuevo,122.875
50ab8875-733a-4887-9632-8ea2515b5660,5,536.28,54.0,barcelona,recurrente,107.256
50b09b6d-62a0-4443-9f8c-36384f1a5974,10,1060.73,44.0,murcia,corporativo,106.07300000000001
50b35a94-9317-4eed-9b06-19cccb2168e3,9,737.4200000000001,40.0,madrid,corporativo,81.93555555555557
50b9e7df-3bbd-4134-9484-f2e4a0f0bd5d,10,847.3100000000001,29.0,vigo,recurrente,84.73100000000001
